,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,cluster,cluster_color,cluster_dist
165,2558660270,20141208T000000,370000,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,4,lightred,6350.977172078936
166,2009000370,20150219T000000,269950,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,3,darkred,10002.930874454289
167,1836980160,20150324T000000,807100,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,2,gray,11478.196793244528
168,3261020370,20140605T000000,653000,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,5,orange,7024.58033490633
169,1755700060,20140611T000000,371500,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,5,orange,5121.870508472837
170,4330600435,20150316T000000,284000,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,3,darkred,8440.13571341902
171,9542800700,20150102T000000,272000,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,1,blue,14407.739323190159
172,1999700045,20140502T000000,313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,5,orange,7401.430639565002
173,1762600070,20150116T000000,917500,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,4,lightred,7218.882166694671
174,1687900520,20140929T000000,673000,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,2,gray,11426.6967787935
175,7234600798,20150210T000000,425000,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,0,red,5234.4190528097615
176,3881900445,20140709T000000,399950,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,0,red,2612.869535336017
177,2254502445,20140530T000000,385000,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,0,red,5147.875773411675
178,5437810320,20141117T000000,269950,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,1,blue,20515.293905637514
179,9158100075,20150107T000000,330000,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,5,orange,3524.7748108310143
180,3830630310,20140725T000000,260000,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,1,blue,2299.532932551232
181,8123100045,20150414T000000,470000,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,0,red,6461.447561059646
182,3127200041,20140613T000000,589000,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,4,lightred,7618.72674197706
183,6661200320,20140723T000000,163500,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,1,blue,12698.390053381778
184,11510310,20140905T000000,835000,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,4,lightred,1645.5286435088442
185,825059270,20141121T000000,1095000,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,4,lightred,6839.246072749981
186,8731951370,20150415T000000,269000,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,1,blue,14625.370746910967
187,1954440060,20140505T000000,560000,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,4,lightred,8448.228706021213
188,2264500350,20150418T000000,615000,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,5,orange,5667.70801429077
189,1115810060,20141205T000000,585188,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,4,lightred,4369.911374748901
190,9477200200,20140818T000000,305000,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,4,lightred,8065.5664630450465
191,1432600560,20141105T000000,166950,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,3,darkred,3197.5836506956175
192,2287000060,20140912T000000,799000,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,0,red,6177.699291217451
193,3663500060,20140625T000000,400000,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,5,orange,6798.391155649739
194,3996900125,20141201T000000,230000,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,5,orange,5667.845869713175
195,7796450200,20140515T000000,256883,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,1,blue,13386.093902135768
196,7549802535,20141111T000000,423000,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,0,red,1755.2528703962669
197,3278600320,20140723T000000,465000,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,0,red,5751.092139492405
198,2824079053,20150113T000000,440000,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,2,gray,4854.692652067749
199,1222069094,20141014T000000,385000,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,1,blue,16793.56946122296
200,3542300060,20150311T000000,210000,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,3,darkred,5710.378138851619
201,2222059065,20141112T000000,297000,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,1,blue,5500.43398822447
202,7551300060,20140716T000000,470000,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,5,orange,5876.774817880279
203,100600550,20140804T000000,226500,3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,1,blue,14115.95842395084
204,3211100860,20150303T000000,274250,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,3,darkred,5283.303650671658
205,3456000310,20140804T000000,840000,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,0,red,6667.012286945052
206,9526600140,20140919T000000,677900,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,4,lightred,2674.4948322353403
207,7465900060,20150205T000000,425000,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,0,red,6250.061760445509
208,1222000055,20141123T000000,180250,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,3,darkred,8527.27113782996
209,6300000550,20140717T000000,464000,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,5,orange,1558.0062071135842
210,2310030510,20150422T000000,320000,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,1,blue,10893.46750141539
211,1025049114,20140717T000000,625504,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,5,orange,4966.015867595451
212,8677300550,20140515T000000,592500,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,2,gray,8046.415101565034
213,4014400292,20150114T000000,465000,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,1,blue,6738.919485287222
214,1102000196,20140527T000000,477000,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,0,red,3082.437097940897
215,257000138,20150115T000000,280000,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,3,darkred,6032.063946939342
216,46100204,20150221T000000,1505000,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,0,red,6672.342098789767
217,1909600046,20140703T000000,445838,3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,0,red,8257.732317077876
218,1250202145,20140828T000000,1072000,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,0,red,2760.9711054313693
219,7611200125,20141023T000000,467000,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,5,orange,3550.904359125237
220,5611500140,20140822T000000,686000,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,2,gray,5553.573064603717
221,7138000260,20140605T000000,279950,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,3,darkred,9390.09694760761
222,626059335,20140904T000000,527000,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,5,orange,11039.243451772705
223,1922059282,20140918T000000,325000,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,1,blue,5496.661370419059
224,705700390,20140903T000000,328000,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,1,blue,13675.57379117224
225,7454001200,20140604T000000,390000,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,0,red,8015.009691513798
226,8682281200,20150309T000000,479950,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,4,lightred,7179.9129651447465
227,7972000200,20140529T000000,264950,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,1,blue,14486.2790080501
228,722059070,20150115T000000,235000,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,3,darkred,6617.750574628935
229,7202340400,20150303T000000,516500,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,4,lightred,5166.04155016492
230,8096000060,20150413T000000,655000,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,3,darkred,11361.969055065032
231,2424000060,20140616T000000,500000,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,3,darkred,7713.734799919801
232,9264902050,20141121T000000,315000,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,1,blue,11648.777440063786
233,943100260,20141120T000000,213000,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,2,gray,6091.636575402437
234,3677400445,20140902T000000,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,0,red,802.0596915236819
235,1762600320,20140610T000000,1025000,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,4,lightred,7206.471443007116
236,4058000060,20150409T000000,416000,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,1,blue,17969.27054949699
237,7228500560,20150320T000000,410000,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,0,red,5509.238995895911
238,326069104,20140701T000000,800000,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,4,lightred,10666.389101268995
239,5152100060,20140529T000000,472000,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,1,blue,10323.471673526727
240,3584000310,20141208T000000,225000,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,1,blue,10029.287932961806
241,8150100045,20141001T000000,210000,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,0,red,6877.930658618894
242,1868901275,20150127T000000,455000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,5,orange,3590.1037990337354
243,6131600075,20150427T000000,225000,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,1,blue,2354.6563960802027
244,9468200125,20140826T000000,480000,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,5,orange,3234.873465431703
245,8029510030,20150212T000000,363000,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,1,blue,15857.12386213784
246,2025069065,20140929T000000,2400000,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,4,lightred,6086.014065516159
247,7899800890,20150226T000000,181000,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,0,red,6421.79213570702
248,3021059276,20150314T000000,250000,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,1,blue,6108.353252350488
249,3797001895,20150422T000000,481000,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,5,orange,2279.7957264911015
250,3832710960,20140923T000000,260000,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,1,blue,7856.426572215937
251,1310430400,20140513T000000,455000,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,3,darkred,9245.447416976704
252,1422300030,20150401T000000,415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,2,gray,21975.192143130847
253,1105000588,20150421T000000,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,0,red,3403.0560490377675
254,3830630060,20140929T000000,245000,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,1,blue,2342.586904332841
255,5101404898,20140519T000000,592500,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,5,orange,422.42695731887494
256,7972601890,20141020T000000,385000,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,0,red,5323.94326612546
257,5127001620,20150211T000000,315000,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,3,darkred,6018.434773689953
258,9407100800,20141124T000000,255000,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,2,gray,19105.94286176414
259,1873100060,20140829T000000,693000,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,4,lightred,2306.947668177343
260,8722101360,20141202T000000,780000,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,5,orange,7288.619832260188
261,8644000060,20141024T000000,237000,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,3,darkred,7008.444662240005
262,3325069129,20141216T000000,525000,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,4,lightred,8740.055695038633
263,1400300055,20150428T000000,425000,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,0,red,3587.7325887571833
264,2123039032,20141027T000000,369900,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,3,darkred,15942.94262949982
265,8078560140,20140519T000000,290000,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,3,darkred,8033.752991254766
266,3438500192,20140929T000000,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,0,red,4571.674696153476
267,7974200510,20140814T000000,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,5,orange,3403.909267847325
268,2557000400,20150409T000000,272500,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,1,blue,14286.242878462026
269,7960900060,20150504T000000,2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,0,red,9376.647693709016
270,4054500390,20141007T000000,1365000,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,4,lightred,6669.6743564950775
271,6378500125,20150501T000000,436000,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,5,orange,2363.3625376566947
272,1745100140,20141017T000000,210000,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,1,blue,10227.381091254467
273,2976800796,20140925T000000,236000,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,3,darkred,4839.479172158998
274,4235400186,20141124T000000,331000,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,5,orange,7164.646285273177
275,4215100060,20150320T000000,365000,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,3,darkred,7327.95601093786
276,9189700045,20150127T000000,450000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,3,darkred,4580.259753141503
277,1126049053,20141113T000000,770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,5,orange,8371.396973963861
278,2022069200,20150505T000000,455000,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,1,blue,10513.9778363027
279,9412900055,20150505T000000,405000,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,0,red,3872.280111368274
280,1722059235,20140703T000000,304900,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,1,blue,7338.4021228301335
281,6874200960,20150227T000000,170000,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,3,darkred,5491.596196322038
282,7424700045,20150513T000000,2050000,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,0,red,5900.659645686462
283,7202360350,20140630T000000,780000,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,4,lightred,5820.737443017831
284,5634500392,20150410T000000,330000,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,5,orange,8918.748315947636
285,1509500060,20140905T000000,370000,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,1,blue,6160.408396464059
286,7214810350,20141017T000000,467000,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,4,lightred,8573.381658466185
287,6647200060,20150209T000000,405000,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,4,lightred,7821.442149082861
288,9552700140,20140702T000000,675000,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,0,red,11271.79201054462
289,2200500350,20140812T000000,500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,0,red,11715.876700290899
290,6113400046,20140723T000000,389999,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,3,darkred,9783.107600537414
291,6619910140,20150224T000000,630000,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,5,orange,7748.583253928057
292,1115450240,20141022T000000,360000,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,1,blue,5109.3032426740565
293,6073240060,20141002T000000,580000,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,0,red,9242.75822513688
294,9297300045,20140709T000000,550000,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,0,red,5777.922331471451
295,9510920070,20140710T000000,879000,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,2,gray,6149.0300565505395
296,5468730030,20140822T000000,265000,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,1,blue,4150.051096109443
297,8079030390,20150304T000000,446500,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,3,darkred,7137.8276735247055
298,600000152,20140602T000000,404000,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,0,red,1102.6306986397472
299,1840000030,20140529T000000,267500,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,3,darkred,4477.773852487886
300,3225069065,20140624T000000,3075000,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,2,gray,10009.079385017789
301,3260800030,20140811T000000,335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,1,blue,8811.10033368266
302,2747100024,20140619T000000,576000,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,5,orange,5159.133033987238
303,5104530560,20150401T000000,208633,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,1,blue,14351.399929257006
304,4330600350,20150115T000000,315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,3,darkred,8416.004641279384
305,5016001535,20150217T000000,725000,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,0,red,6645.843916642092
306,7280300196,20150403T000000,550000,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,5,orange,9706.088190485345
307,8651520400,20140612T000000,610750,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,4,lightred,5438.623593215733
308,7171200445,20150228T000000,550700,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,5,orange,3999.665461517983
309,3204800200,20150108T000000,665000,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,0,red,9391.939254230321
310,3416600800,20150209T000000,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,0,red,4115.028164473459
311,7994700030,20141023T000000,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,2,gray,10508.41426736873
312,1860600135,20140502T000000,2384000,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,5,orange,7932.8505165848
313,4139480200,20140618T000000,1384000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,2,gray,9599.700727166148
314,4139480200,20141209T000000,1400000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,2,gray,9599.700727166148
315,1328320800,20141105T000000,305000,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,3,darkred,7985.149619789175
316,7771300125,20150408T000000,487000,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,5,orange,4024.914118650618
317,3422059208,20150511T000000,390000,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,57500,1,blue,2858.703256199307
